id_achat,id_client,date_achat,montant,produit
3976,823,2025-04-16,884.49,Laptop
3977,823,2025-02-24,119.7,Monitor
3978,823,2025-02-06,84.29,Mouse
3979,823,2025-12-02,691.04,Webcam
3980,824,2025-10-07,701.68,Tablet
3981,824,2026-01-04,587.62,Phone
3982,824,2025-09-11,135.03,Tablet
3983,824,2025-03-23,755.5,Webcam
3984,825,2025-07-04,452.31,Phone
3985,825,2025-04-06,526.55,Headphones
3986,825,2025-06-29,582.11,Speaker
3987,825,2025-10-07,976.59,Mouse
3988,825,2025-04-07,774.92,Speaker
3989,825,2025-08-12,233.57,Monitor
3990,825,2025-08-19,768.54,Phone
3991,825,2025-03-27,359.48,Headphones
3992,825,2025-11-20,662.89,Headphones
3993,825,2025-01-28,698.02,Phone
3994,826,2025-03-25,69.66,Laptop
3995,826,2025-03-15,673.79,Speaker
3996,826,2026-01-02,820.33,Headphones
3997,826,2025-12-16,492.77,Mouse
3998,826,2025-04-06,216.57,Charger
3999,826,2025-06-17,518.79,Mouse
4000,826,2025-03-21,762.88,Monitor
4001,827,2025-02-23,658.74,Charger
4002,827,2025-06-23,114.6,Tablet
4003,827,2025-05-17,226.6,Mouse
4004,827,2025-11-26,391.72,Speaker
4005,827,2025-02-14,869.18,Charger
4006,827,2025-05-08,210.99,Webcam
4007,827,2025-08-08,196.07,Monitor
4008,828,2025-03-11,172.55,Monitor
4009,828,2025-12-12,951.98,Phone
4010,828,2025-05-16,155.82,Phone
4011,828,2025-05-31,747.58,Headphones
4012,828,2026-01-05,26.42,Speaker
4013,828,2025-11-02,195.16,Laptop
4014,829,2025-11-27,665.27,Speaker
4015,829,2025-08-03,358.44,Phone
4016,829,2025-05-15,927.66,Phone
4017,829,2025-12-27,360.88,Headphones
4018,829,2025-04-25,159.11,Charger
4019,829,2025-03-03,436.54,Mouse
4020,829,2025-10-10,62.63,Monitor
4021,830,2025-07-06,106.83,Webcam
4022,830,2025-10-17,734.68,Webcam
4023,830,2025-07-17,201.99,Headphones
4024,830,2025-03-18,408.67,Monitor
4025,830,2025-06-10,534.27,Speaker
4026,831,2025-04-18,439.23,Laptop
4027,831,2025-01-25,649.88,Phone
4028,831,2025-05-19,227.38,Laptop
4029,831,2025-11-30,896.11,Monitor
4030,831,2025-08-17,246.38,Charger
4031,831,2026-01-01,110.02,Headphones
4032,831,2025-07-19,883.77,Webcam
4033,831,2025-10-06,397.99,Phone
4034,832,2025-03-01,736.59,Monitor
4035,832,2025-12-10,500.22,Tablet
4036,832,2025-08-26,787.87,Mouse
4037,833,2025-11-24,295.11,Monitor
4038,833,2025-08-19,736.54,Phone
4039,833,2025-01-18,193.23,Speaker
4040,833,2025-08-15,741.7,Headphones
4041,833,2025-06-28,178.53,Phone
4042,833,2025-03-18,174.98,Mouse
4043,833,2025-05-19,900.87,Tablet
4044,833,2025-09-19,962.62,Speaker
4045,833,2025-08-24,433.64,Laptop
4046,833,2025-10-23,185.74,Monitor
4047,834,2025-12-17,179.02,Laptop
4048,835,2025-10-08,358.62,Speaker
4049,835,2025-04-06,587.33,Speaker
4050,835,2025-10-04,874.49,Speaker
4051,835,2025-11-13,118.29,Laptop
4052,835,2025-03-09,571.59,Monitor
4053,835,2026-01-01,837.01,Charger
4054,835,2025-12-30,508.12,Tablet
4055,835,2025-07-26,777.5,Phone
4056,835,2025-03-06,311.56,Mouse
4057,836,2025-01-28,495.76,Mouse
4058,836,2025-09-22,989.9,Monitor
4059,836,2026-01-08,666.77,Monitor
4060,836,2025-03-08,370.65,Laptop
4061,836,2025-05-31,829.47,Monitor
4062,836,2025-10-11,713.06,Charger
4063,836,2025-10-10,776.78,Speaker
4064,837,2025-02-06,277.24,Charger
4065,838,2025-03-27,30.52,Webcam
4066,838,2025-01-31,857.7,Tablet
4067,838,2025-02-03,363.62,Laptop
4068,838,2025-10-23,251.92,Webcam
4069,838,2025-07-15,365.83,Phone
4070,838,2025-11-10,201.9,Webcam
4071,838,2025-09-26,642.35,Monitor
4072,838,2025-07-07,878.37,Charger
4073,838,2025-07-21,900.23,Speaker
4074,838,2025-11-30,987.46,Charger
4075,839,2025-06-27,272.66,Mouse
4076,839,2025-09-25,889.11,Webcam
4077,840,2025-09-28,423.12,Monitor
4078,840,2025-10-09,316.23,Laptop
4079,840,2025-12-05,583.72,Mouse
4080,840,2025-09-19,835.83,Phone
4081,840,2025-05-28,439.13,Speaker
4082,840,2025-04-14,571.0,Mouse
4083,840,2025-08-01,295.52,Laptop
4084,840,2025-12-22,503.94,Tablet
4085,840,2025-11-06,471.65,Tablet
4086,841,2025-12-21,967.0,Charger
4087,841,2025-11-03,667.68,Monitor
4088,841,2025-11-11,491.96,Phone
4089,841,2025-02-01,801.79,Laptop
4090,841,2025-01-24,459.32,Headphones
4091,841,2026-01-10,290.19,Phone
4092,841,2025-04-14,62.66,Monitor
4093,841,2025-06-08,15.04,Mouse
4094,842,2025-02-17,835.77,Laptop
4095,842,2025-08-15,258.92,Mouse
4096,842,2025-11-04,879.93,Charger
4097,842,2025-05-15,668.67,Charger
4098,842,2025-07-05,163.49,Phone
4099,842,2025-05-24,716.07,Tablet
4100,842,2025-12-03,995.96,Headphones
4101,842,2026-01-02,437.73,Phone
4102,842,2025-12-03,297.89,Laptop
4103,842,2025-08-14,478.45,Mouse
4104,843,2025-12-23,813.59,Webcam
4105,843,2025-02-21,428.34,Phone
4106,843,2025-10-30,894.1,Monitor
4107,844,2025-09-10,317.63,Webcam
4108,844,2025-03-20,682.13,Mouse
4109,844,2025-12-23,806.34,Tablet
4110,844,2025-12-28,686.49,Headphones
4111,844,2025-10-19,257.52,Webcam
4112,844,2025-09-18,558.74,Monitor
4113,844,2025-02-20,311.95,Monitor
4114,844,2025-03-31,571.0,Speaker
4115,844,2025-04-29,550.37,Webcam
4116,845,2025-12-01,105.08,Charger
4117,845,2025-07-24,447.48,Mouse
4118,845,2025-02-07,508.78,Mouse
4119,845,2025-11-15,473.7,Webcam
4120,845,2025-12-17,471.89,Webcam
4121,845,2025-08-17,466.67,Charger
4122,847,2026-01-16,97.54,Tablet
4123,847,2025-02-17,619.06,Monitor
4124,847,2025-09-26,788.77,Charger
4125,847,2025-07-19,379.38,Charger
4126,847,2025-08-28,900.91,Monitor
4127,847,2025-03-01,63.0,Webcam
4128,848,2025-06-12,408.91,Laptop
4129,848,2025-09-06,468.18,Charger
4130,849,2025-10-12,840.81,Phone
4131,849,2025-03-01,64.15,Phone
4132,849,2025-03-16,340.15,Phone
4133,849,2025-12-01,823.72,Speaker
4134,849,2025-12-22,693.69,Laptop
4135,849,2026-01-04,130.23,Charger
4136,849,2025-06-17,741.97,Laptop
4137,850,2025-10-20,521.1,Charger
4138,850,2025-03-10,743.02,Speaker
4139,850,2025-03-01,145.04,Tablet
4140,851,2025-10-27,631.96,Laptop
4141,851,2025-09-21,807.56,Headphones
4142,851,2025-03-01,123.56,Laptop
4143,851,2025-06-07,161.49,Phone
4144,852,2025-02-25,105.9,Headphones
4145,852,2025-12-18,112.57,Laptop
4146,852,2025-02-02,834.4,Speaker
4147,852,2025-09-01,396.81,Phone
4148,852,2025-01-29,306.92,Speaker
4149,852,2025-03-08,982.87,Headphones
4150,852,2025-05-23,843.3,Charger
4151,852,2025-10-16,267.67,Speaker
4152,853,2025-07-30,620.99,Webcam
4153,853,2025-06-27,154.78,Laptop
4154,853,2025-04-19,192.96,Headphones
4155,853,2025-12-22,179.07,Charger
4156,853,2025-10-18,208.35,Speaker
4157,853,2025-04-06,297.14,Phone
4158,853,2025-05-05,959.5,Speaker
4159,853,2025-03-29,373.67,Monitor
4160,853,2025-06-06,397.28,Phone
4161,853,2025-04-04,469.32,Webcam
4162,854,2025-01-22,37.69,Speaker
4163,854,2025-03-24,128.93,Webcam
4164,856,2025-09-13,309.73,Speaker
4165,856,2025-09-18,52.21,Mouse
4166,856,2025-05-08,963.17,Speaker
4167,856,2025-07-27,883.6,Speaker
4168,856,2025-03-13,284.13,Tablet
4169,856,2025-11-01,364.17,Charger
4170,856,2025-03-23,218.67,Charger
4171,856,2025-02-19,396.72,Phone
4172,856,2025-01-26,182.75,Tablet
4173,857,2025-08-10,659.37,Mouse
4174,857,2025-06-11,464.89,Tablet
4175,857,2025-07-29,285.56,Monitor
4176,857,2025-12-21,924.24,Phone
4177,857,2025-11-28,917.0,Speaker
4178,858,2025-08-16,962.93,Tablet
4179,858,2025-05-17,580.28,Charger
4180,858,2025-03-08,777.64,Charger
4181,858,2025-08-24,266.63,Mouse
4182,858,2025-06-04,592.96,Mouse
4183,858,2025-01-24,588.65,Webcam
4184,859,2025-11-15,54.48,Tablet
4185,860,2025-03-29,105.58,Phone
4186,860,2025-11-23,504.44,Speaker
4187,860,2026-01-17,330.42,Headphones
4188,861,2025-05-26,114.38,Tablet
4189,861,2025-06-06,730.88,Webcam
4190,861,2025-11-03,758.26,Webcam
4191,862,2025-11-10,71.31,Monitor
4192,863,2025-10-14,47.04,Phone
4193,864,2025-01-18,765.72,Laptop
4194,864,2025-12-24,924.32,Mouse
4195,864,2025-10-06,116.58,Speaker
4196,864,2025-08-14,383.85,Charger
4197,864,2025-05-24,207.74,Monitor
4198,864,2025-10-30,496.19,Monitor
4199,864,2025-08-19,233.24,Tablet
4200,865,2025-11-15,815.7,Headphones
4201,865,2025-10-29,95.16,Laptop
4202,865,2025-04-11,632.82,Phone
4203,865,2025-07-03,211.5,Tablet
4204,865,2025-03-10,894.36,Mouse
4205,865,2025-03-28,776.64,Charger
4206,866,2025-12-26,347.3,Charger
4207,867,2025-08-07,198.24,Headphones
4208,867,2025-08-03,574.67,Speaker
4209,867,2025-06-08,505.84,Mouse
4210,867,2025-10-24,622.29,Charger
4211,867,2025-03-06,854.89,Phone
4212,867,2025-11-23,444.49,Webcam
4213,867,2025-04-22,875.24,Phone
4214,868,2025-02-14,784.56,Monitor
4215,868,2025-10-16,109.9,Speaker
4216,869,2025-03-16,60.96,Charger
4217,869,2025-03-10,337.61,Headphones
4218,869,2025-07-13,823.11,Monitor
4219,870,2025-02-06,396.52,Mouse
4220,870,2025-03-04,77.27,Tablet
4221,870,2025-08-30,968.43,Phone
4222,870,2025-07-12,539.08,Headphones
4223,871,2025-08-10,932.49,Charger
4224,871,2025-04-29,319.12,Laptop
4225,871,2025-03-19,550.48,Phone
4226,871,2025-09-01,586.94,Monitor
4227,871,2025-06-29,656.7,Laptop
4228,871,2025-10-09,344.66,Monitor
4229,871,2025-02-18,208.51,Laptop
4230,871,2025-06-22,147.9,Charger
4231,872,2025-08-22,924.93,Laptop
4232,872,2025-06-17,243.26,Phone
4233,872,2025-03-06,807.61,Laptop
4234,872,2025-11-28,352.39,Phone
4235,872,2025-07-31,950.41,Phone
4236,873,2025-12-29,483.98,Tablet
4237,873,2025-02-26,277.8,Laptop
4238,873,2025-05-14,113.02,Speaker
4239,873,2026-01-01,512.53,Mouse
4240,873,2025-03-17,437.2,Monitor
4241,873,2025-12-05,783.73,Headphones
4242,873,2025-09-06,31.23,Laptop
4243,873,2025-01-20,36.09,Headphones
4244,874,2025-10-01,612.06,Webcam
4245,874,2025-12-01,685.12,Laptop
4246,874,2025-01-29,556.97,Laptop
4247,874,2025-02-08,393.25,Webcam
4248,874,2025-01-24,698.49,Webcam
4249,874,2025-05-30,704.32,Charger
4250,874,2025-12-15,146.39,Speaker
4251,874,2026-01-03,126.81,Mouse
4252,875,2025-08-12,201.71,Webcam
4253,875,2025-10-26,918.89,Headphones
4254,875,2025-07-02,239.71,Laptop
4255,875,2025-06-21,234.85,Charger
4256,875,2025-11-01,572.37,Laptop
4257,876,2025-09-02,814.5,Phone
4258,876,2025-06-02,66.09,Speaker
4259,876,2025-08-21,188.79,Laptop
4260,877,2025-10-29,356.17,Headphones
4261,877,2025-05-25,998.11,Tablet
4262,877,2025-05-02,610.06,Speaker
4263,877,2025-11-22,661.01,Phone
4264,877,2025-12-30,85.61,Charger
4265,878,2025-04-19,499.98,Mouse
4266,878,2025-11-22,898.66,Headphones
4267,878,2025-03-09,449.11,Monitor
4268,879,2025-11-10,782.41,Monitor
4269,879,2025-07-05,870.28,Headphones
4270,879,2025-01-18,531.58,Monitor
4271,879,2025-02-03,325.67,Charger
4272,879,2025-02-08,508.41,Laptop
4273,880,2025-03-02,901.42,Speaker
4274,880,2025-10-31,286.99,Headphones
4275,880,2025-03-03,912.93,Charger
4276,880,2025-04-03,238.23,Charger
4277,880,2025-11-09,218.66,Mouse
4278,881,2025-10-14,45.51,Headphones
4279,881,2025-06-18,701.36,Speaker
4280,882,2025-04-12,31.08,Laptop
4281,883,2025-07-01,285.19,Webcam
4282,883,2025-04-29,307.41,Phone
4283,883,2025-12-29,69.12,Webcam
4284,883,2025-07-15,500.4,Webcam
4285,884,2025-06-22,449.58,Headphones
4286,884,2025-02-02,213.67,Tablet
4287,884,2025-01-22,663.33,Charger
4288,884,2025-02-22,61.74,Monitor
4289,884,2025-10-10,40.99,Mouse
4290,884,2025-06-01,937.85,Mouse
4291,885,2025-02-26,812.14,Headphones
4292,885,2025-08-22,759.68,Mouse
4293,885,2025-12-01,728.53,Webcam
4294,885,2025-02-26,867.08,Laptop
4295,886,2025-05-23,557.76,Monitor
4296,887,2025-02-09,468.87,Charger
4297,887,2025-02-17,267.5,Webcam
4298,887,2025-07-23,472.66,Headphones
4299,887,2025-06-16,140.55,Laptop
4300,887,2025-02-24,287.89,Monitor
4301,887,2025-02-06,94.68,Headphones
4302,887,2025-10-05,773.63,Monitor
4303,887,2025-05-19,344.16,Webcam
4304,889,2026-01-07,281.53,Monitor
4305,889,2025-11-11,662.64,Laptop
4306,889,2025-05-03,133.06,Mouse
4307,889,2026-01-08,837.64,Tablet
4308,889,2026-01-02,449.37,Laptop
4309,889,2025-07-17,445.51,Speaker
4310,889,2025-04-01,46.63,Mouse
4311,889,2025-06-13,485.41,Charger
4312,889,2025-02-28,225.66,Laptop
4313,890,2025-03-30,939.45,Monitor
4314,890,2025-01-24,898.07,Charger
4315,890,2025-06-26,320.89,Phone
4316,890,2025-05-25,446.04,Monitor
4317,890,2025-11-28,768.32,Monitor
4318,890,2025-09-22,266.95,Speaker
4319,890,2025-06-30,135.95,Tablet
4320,890,2025-10-02,155.43,Laptop
4321,890,2025-08-24,240.35,Laptop
4322,891,2025-07-18,687.6,Speaker
4323,891,2025-04-02,584.09,Laptop
4324,892,2025-08-11,720.18,Laptop
4325,892,2025-05-20,952.19,Monitor
4326,892,2026-01-18,975.53,Laptop
4327,892,2025-11-08,681.6,Mouse
4328,892,2025-10-29,545.04,Laptop
4329,892,2025-08-28,604.57,Mouse
4330,892,2025-03-16,118.07,Charger
4331,892,2025-11-10,449.37,Charger
4332,893,2025-12-27,244.61,Mouse
4333,894,2025-12-21,377.65,Webcam
4334,894,2025-11-20,80.68,Webcam
4335,894,2025-12-09,877.09,Tablet
4336,894,2025-06-26,34.45,Mouse
4337,894,2025-03-13,341.64,Webcam
4338,894,2025-05-27,898.42,Mouse
4339,894,2025-02-10,475.98,Monitor
4340,894,2025-04-16,625.7,Tablet
4341,894,2025-03-09,374.62,Monitor
4342,895,2025-11-26,912.75,Laptop
4343,895,2025-01-24,115.17,Headphones
4344,896,2025-02-08,515.69,Charger
4345,896,2025-04-25,785.63,Mouse
4346,896,2025-06-18,940.54,Webcam
4347,896,2025-02-23,832.42,Laptop
4348,896,2026-01-06,660.49,Tablet
4349,897,2025-09-04,764.99,Phone
4350,897,2025-01-27,955.63,Headphones
4351,897,2025-02-11,569.75,Charger
4352,897,2025-03-01,736.61,Charger
4353,897,2025-06-30,735.72,Charger
4354,897,2025-07-14,800.22,Speaker
4355,898,2025-07-08,529.2,Speaker
4356,898,2025-12-18,323.77,Headphones
4357,898,2025-01-31,837.65,Monitor
4358,898,2025-10-19,911.96,Mouse
4359,898,2025-04-24,250.64,Mouse
4360,898,2025-04-14,238.58,Mouse
4361,898,2025-10-26,750.71,Phone
4362,898,2025-08-08,696.14,Speaker
4363,898,2025-11-14,735.47,Webcam
4364,898,2025-08-12,368.26,Mouse
4365,899,2025-10-01,510.59,Mouse
4366,899,2025-10-03,656.8,Headphones
4367,899,2025-09-29,454.48,Webcam
4368,899,2025-08-16,237.47,Tablet
4369,899,2025-05-13,926.46,Headphones
4370,899,2025-09-19,778.68,Webcam
4371,899,2025-10-04,677.36,Tablet
4372,899,2025-05-13,609.49,Monitor
4373,900,2025-03-21,320.71,Phone
4374,900,2025-04-21,414.42,Charger
4375,900,2025-08-28,983.42,Speaker
4376,900,2025-01-31,636.3,Headphones
4377,900,2025-08-21,900.87,Speaker
4378,902,2025-09-11,129.58,Monitor
4379,902,2025-08-24,767.85,Speaker
4380,903,2025-07-18,135.13,Laptop
4381,904,2025-12-18,33.69,Tablet
4382,904,2025-10-31,990.03,Tablet
4383,904,2025-07-30,519.75,Charger
4384,904,2025-07-17,919.44,Webcam
4385,904,2025-04-09,360.82,Webcam
4386,904,2025-02-10,699.96,Headphones
4387,905,2025-07-06,127.84,Mouse
4388,905,2025-06-27,595.56,Phone
4389,905,2025-03-03,994.19,Laptop
4390,905,2025-06-18,83.02,Mouse
4391,906,2025-08-26,911.57,Speaker
4392,906,2025-10-19,743.29,Webcam
4393,906,2025-02-24,296.4,Speaker
4394,906,2025-12-16,703.11,Tablet
4395,906,2026-01-02,726.47,Charger
4396,906,2025-03-13,92.95,Laptop
4397,906,2025-07-14,597.62,Mouse
4398,907,2026-01-01,652.91,Webcam
4399,907,2025-07-14,327.23,Tablet
4400,907,2025-08-14,513.58,Monitor
4401,907,2025-04-18,945.32,Phone
4402,907,2025-11-18,239.94,Speaker
4403,907,2025-10-23,347.71,Charger
4404,907,2025-06-26,898.33,Charger
4405,907,2025-04-05,845.62,Webcam
4406,907,2025-09-27,292.4,Webcam
4407,907,2025-07-25,325.39,Tablet
4408,908,2025-08-22,51.52,Headphones
4409,908,2025-05-03,436.23,Monitor
4410,909,2025-08-14,880.79,Mouse
4411,909,2025-02-28,108.47,Monitor
4412,909,2025-08-29,173.94,Monitor
4413,909,2025-11-09,281.11,Speaker
4414,909,2025-02-11,231.4,Tablet
4415,909,2025-11-15,295.59,Monitor
4416,909,2025-04-24,988.92,Phone
4417,909,2025-12-07,925.27,Monitor
4418,909,2025-11-24,149.59,Headphones
4419,910,2026-01-02,840.4,Tablet
4420,910,2025-03-10,37.08,Laptop
4421,910,2025-04-06,960.26,Charger
4422,910,2025-02-05,542.54,Headphones
4423,910,2025-07-05,16.6,Laptop
4424,910,2025-12-14,375.85,Monitor
4425,910,2025-11-22,942.39,Webcam
4426,910,2025-02-25,734.77,Charger
4427,911,2025-06-17,832.73,Monitor
4428,911,2025-11-21,918.82,Phone
4429,912,2025-09-16,889.99,Speaker
4430,912,2025-09-16,270.43,Tablet
4431,912,2025-09-05,993.15,Phone
4432,912,2025-09-16,968.76,Phone
4433,912,2025-04-22,746.83,Headphones
4434,912,2025-11-24,730.09,Mouse
4435,912,2025-12-14,165.16,Mouse
4436,913,2025-08-05,458.93,Charger
4437,913,2026-01-09,675.36,Phone
4438,913,2025-02-17,709.74,Mouse
4439,913,2025-06-02,893.35,Laptop
4440,914,2025-10-01,109.43,Charger
4441,914,2025-08-31,324.35,Charger
4442,914,2025-07-24,664.52,Laptop
4443,914,2025-07-21,949.69,Laptop
4444,914,2026-01-16,253.45,Webcam
4445,914,2025-08-20,873.39,Headphones
4446,915,2025-12-13,203.72,Speaker
4447,915,2025-12-12,159.92,Tablet
4448,915,2025-02-17,736.23,Monitor
4449,915,2025-06-29,140.47,Phone
4450,915,2025-01-26,951.32,Headphones
4451,915,2025-11-20,13.17,Phone
4452,915,2025-07-21,495.78,Headphones
4453,915,2025-08-21,712.89,Laptop
4454,915,2025-05-04,423.98,Monitor
4455,915,2025-09-17,617.24,Headphones
4456,916,2025-01-29,355.22,Charger
4457,916,2025-11-14,660.37,Tablet
4458,916,2025-02-12,879.11,Headphones
4459,916,2025-08-06,876.29,Speaker
4460,916,2025-06-13,495.32,Webcam
4461,916,2025-04-23,601.86,Charger
4462,916,2025-08-01,486.15,Phone
4463,916,2025-03-17,226.74,Monitor
4464,916,2025-03-03,425.4,Speaker
4465,916,2025-12-30,332.14,Webcam
4466,917,2025-12-07,184.43,Mouse
4467,918,2025-07-28,122.4,Webcam
4468,918,2025-10-14,707.77,Speaker
4469,918,2025-04-13,841.72,Speaker
4470,918,2026-01-12,605.05,Headphones
4471,918,2026-01-08,38.67,Monitor
4472,918,2025-06-03,512.41,Webcam
4473,918,2025-12-25,70.2,Mouse
4474,918,2025-08-03,268.99,Mouse
4475,918,2025-02-09,417.12,Speaker
4476,918,2025-01-27,430.95,Monitor
4477,920,2025-08-03,490.65,Headphones
4478,920,2025-06-20,346.44,Laptop
4479,920,2025-05-15,315.43,Webcam
4480,920,2025-09-18,229.1,Tablet
4481,921,2025-11-17,214.14,Phone
4482,921,2025-03-24,948.4,Mouse
4483,921,2025-03-28,137.92,Charger
4484,921,2025-08-12,29.72,Laptop
4485,921,2025-05-07,804.39,Phone
4486,921,2025-06-14,782.63,Mouse
4487,921,2025-10-24,913.11,Charger
4488,921,2025-09-19,72.83,Laptop
4489,922,2025-12-25,218.36,Charger
4490,922,2025-07-23,206.46,Tablet
4491,922,2025-07-19,839.77,Webcam
4492,922,2025-11-13,861.13,Headphones
4493,922,2025-04-26,297.29,Tablet
4494,922,2025-03-19,911.55,Mouse
4495,922,2025-09-20,419.26,Charger
4496,922,2025-08-10,736.0,Laptop
4497,925,2025-07-21,111.5,Webcam
4498,925,2025-07-06,793.43,Laptop
4499,925,2025-10-20,165.38,Monitor
4500,925,2025-08-17,34.0,Headphones
4501,925,2026-01-18,43.44,Phone
4502,925,2025-12-24,814.87,Webcam
4503,925,2025-07-11,658.72,Tablet
4504,925,2025-09-07,820.11,Monitor
4505,926,2025-04-25,85.76,Charger
4506,927,2025-08-21,29.95,Charger
4507,927,2025-04-11,608.82,Tablet
4508,927,2025-03-02,104.6,Webcam
4509,927,2025-12-15,202.34,Monitor
4510,927,2025-02-19,786.92,Webcam
4511,927,2025-08-18,517.23,Laptop
4512,928,2025-02-28,281.31,Headphones
4513,928,2025-06-23,108.68,Speaker
4514,928,2025-07-17,382.81,Webcam
4515,928,2025-08-07,102.13,Webcam
4516,929,2025-04-18,285.77,Monitor
4517,929,2025-07-15,908.59,Charger
4518,929,2025-09-21,511.53,Webcam
4519,929,2025-11-09,27.04,Speaker
4520,929,2025-08-08,730.28,Mouse
4521,929,2025-04-10,765.07,Phone
4522,929,2025-10-09,457.75,Laptop
4523,929,2025-05-27,403.38,Headphones
4524,930,2025-10-30,376.12,Phone
4525,930,2025-07-05,646.39,Mouse
4526,930,2025-11-06,152.33,Phone
4527,930,2025-11-08,104.44,Tablet
4528,930,2025-09-20,215.61,Speaker
4529,930,2025-06-12,597.48,Phone
4530,930,2025-05-05,149.92,Speaker
4531,931,2025-02-03,725.8,Headphones
4532,931,2025-08-27,68.34,Speaker
4533,931,2025-06-21,259.5,Monitor
4534,931,2025-09-09,743.11,Tablet
4535,931,2025-11-19,46.14,Webcam
4536,931,2025-06-04,872.71,Monitor
4537,931,2025-08-06,693.49,Charger
4538,931,2025-10-08,796.75,Charger
4539,932,2025-12-26,319.89,Headphones
4540,932,2025-06-24,328.62,Speaker
4541,932,2025-04-25,519.29,Phone
4542,932,2025-07-24,922.02,Webcam
4543,932,2025-03-14,702.26,Webcam
4544,932,2025-06-29,136.01,Laptop
4545,932,2025-03-14,170.47,Phone
4546,933,2025-05-21,205.39,Phone
4547,933,2025-06-08,48.67,Webcam
4548,934,2025-03-17,179.01,Charger
4549,934,2025-12-25,492.32,Charger
4550,934,2025-08-18,423.97,Laptop
4551,934,2025-04-16,303.78,Webcam
4552,934,2025-09-05,995.79,Monitor
4553,934,2025-04-28,527.26,Mouse
4554,934,2025-08-06,568.17,Tablet
4555,935,2025-01-18,297.29,Headphones
4556,935,2026-01-07,804.79,Mouse
4557,936,2026-01-04,608.47,Speaker
4558,936,2025-10-29,468.25,Mouse
4559,936,2025-04-25,927.81,Tablet
4560,936,2025-06-13,172.6,Speaker
4561,936,2025-09-29,19.72,Webcam
4562,936,2025-04-11,187.43,Speaker
4563,936,2025-02-02,76.38,Laptop
4564,936,2025-06-26,318.72,Headphones
4565,937,2026-01-13,697.1,Charger
4566,937,2025-06-11,464.01,Phone
4567,937,2025-03-14,70.5,Speaker
4568,938,2026-01-14,164.89,Mouse
4569,938,2025-07-29,639.98,Headphones
4570,938,2025-08-26,351.51,Laptop
4571,938,2025-02-11,928.6,Monitor
4572,938,2025-01-26,291.35,Webcam
4573,938,2025-11-18,588.62,Monitor
4574,938,2025-02-19,373.6,Webcam
4575,938,2025-02-14,934.96,Charger
4576,938,2026-01-18,545.61,Headphones
4577,939,2025-02-28,596.71,Phone
4578,940,2025-12-11,287.19,Monitor
4579,940,2026-01-16,568.02,Tablet
4580,940,2025-04-18,798.92,Webcam
4581,941,2025-09-16,579.9,Monitor
4582,941,2026-01-14,966.99,Speaker
4583,941,2025-09-09,217.21,Laptop
4584,941,2025-03-18,785.53,Headphones
4585,941,2025-11-14,100.42,Tablet
4586,942,2025-04-02,173.17,Laptop
4587,942,2025-06-16,330.1,Laptop
4588,943,2025-04-13,516.59,Speaker
4589,943,2025-07-10,431.15,Speaker
4590,944,2025-06-16,309.53,Phone
4591,944,2025-01-18,248.37,Webcam
4592,944,2025-03-27,383.54,Webcam
4593,944,2025-04-18,709.18,Mouse
4594,944,2025-12-20,318.64,Charger
4595,945,2025-05-15,535.38,Headphones
4596,945,2025-07-24,955.81,Monitor
4597,945,2025-06-13,714.23,Webcam
4598,945,2025-10-30,564.88,Speaker
4599,945,2025-10-01,698.15,Monitor
4600,946,2025-12-17,129.04,Webcam
4601,946,2025-05-29,655.57,Tablet
4602,946,2026-01-02,35.04,Mouse
4603,946,2025-10-19,856.82,Mouse
4604,946,2025-07-18,731.21,Headphones
4605,946,2025-04-23,620.8,Headphones
4606,946,2025-08-31,388.63,Tablet
4607,946,2025-06-23,933.86,Laptop
4608,946,2025-09-13,203.88,Mouse
4609,946,2025-12-03,530.74,Laptop
4610,947,2025-09-30,317.29,Phone
4611,947,2025-04-28,911.93,Monitor
4612,947,2025-11-02,507.77,Laptop
4613,947,2025-06-19,610.71,Laptop
4614,947,2025-11-23,650.75,Speaker
4615,947,2025-07-09,404.31,Monitor
4616,947,2025-10-15,281.43,Laptop
4617,947,2025-12-12,971.43,Laptop
4618,947,2025-12-24,864.55,Speaker
4619,948,2025-02-10,635.92,Speaker
4620,948,2025-07-25,182.03,Charger
4621,948,2025-10-01,809.36,Laptop
4622,948,2025-08-23,375.84,Tablet
4623,948,2025-08-15,708.58,Tablet
4624,948,2025-08-06,872.2,Tablet
4625,948,2025-02-02,92.0,Phone
4626,948,2025-08-04,65.49,Laptop
4627,948,2025-12-16,321.09,Charger
4628,949,2025-01-19,983.57,Headphones
4629,949,2025-06-13,658.55,Laptop
4630,949,2025-11-18,339.34,Mouse
4631,949,2025-03-12,898.76,Tablet
4632,950,2025-04-27,724.91,Mouse
4633,950,2025-06-29,521.18,Webcam
4634,950,2025-06-18,422.21,Laptop
4635,950,2025-11-24,74.31,Charger
4636,950,2025-02-25,156.04,Monitor
4637,950,2025-04-10,93.13,Speaker
4638,950,2025-05-17,54.06,Headphones
4639,950,2025-03-26,691.83,Webcam
4640,950,2025-06-11,181.24,Laptop
4641,951,2025-06-04,281.03,Mouse
4642,951,2025-04-24,126.54,Speaker
4643,951,2025-06-21,572.49,Phone
4644,951,2025-09-17,570.53,Speaker
4645,952,2025-08-31,125.1,Phone
4646,953,2025-12-18,732.25,Tablet
4647,953,2025-09-30,324.33,Laptop
